Date,Close,High,Low,Open,Volume,Target,MA_7,MA_14,Daily_Return,Volatility
2023-11-27,137.11170959472656,138.68097252431508,136.6051662457298,136.63497628544607,17886400,137.67784118652344,137.41251482282365,135.16999707903182,-0.001229990288789895,0.01043166347907372
2023-11-28,137.67784118652344,137.71757780669284,136.108578101595,136.6945795859927,17046900,135.47291564941406,137.40116446358817,135.61126382010323,0.004128980620767164,0.010380528671071284
2023-11-29,135.47291564941406,138.72069448225272,135.36863355280897,138.04035268879304,21014700,133.009765625,137.32454136439733,135.83402579171317,-0.01601510829997821,0.011532712093260171
2023-11-30,133.009765625,136.02911172406394,131.88744120241162,135.4729052231266,29913500,132.4138641357422,136.75699506487166,135.99222891671317,-0.01818186323521942,0.012216001405787593
2023-12-01,132.4138641357422,132.59263344572554,131.2537883158629,132.4138641357422,24268000,129.7421417236328,136.00499834333147,135.93973323277064,-0.004480133368085615,0.011290467812809265
2023-12-04,129.7421417236328,130.5565604849325,128.5204908490656,130.40163011784776,24117100,131.49017333984375,134.67268589564733,135.726195199149,-0.020177059475966153,0.01247232679763945
2023-12-05,131.49017333984375,132.63235097777428,128.84824914445224,129.48389859735832,19235100,130.5366973876953,133.8454873221261,135.51052747453963,0.013473121323482218,0.012479609408760653
2023-12-06,130.5366973876953,132.40392436898622,130.4175178459377,131.9967073945423,16360600,137.50900268554688,132.9061998639788,135.15935734340124,-0.0072513095688461204,0.012307918000966391
2023-12-07,137.50900268554688,139.04847093043568,135.30409000552925,135.67158555558592,38419400,135.71127319335938,132.882080078125,135.14162227085657,0.05341260685601501,0.018861955046483962
2023-12-08,135.71127319335938,137.0521034622798,134.6485537396497,134.73793838289058,23016100,133.7844696044922,132.91613115583147,135.12033626011439,-0.013073540328835898,0.018882170495721582
2023-12-11,133.7844696044922,133.87385425633943,131.98677421586547,132.91046108352194,24502900,132.73167419433594,133.02680315290178,134.89189910888672,-0.014197815284820892,0.019121106463774663
2023-12-12,132.73167419433594,133.62555100659748,131.92718203228492,132.36419386230722,26584000,133.05943298339844,133.07220458984375,134.5386014665876,-0.00786933949260804,0.01909062610943842
2023-12-13,133.05943298339844,133.86392514494486,132.04636148308018,133.63052178837836,25414500,132.294677734375,133.54610334123885,134.10939461844308,0.0024693336466368176,0.01881185335504095
2023-12-14,132.294677734375,134.1172124747159,130.1692232592123,133.85401420402098,29619100,132.93032836914062,133.6610325404576,133.75325993129186,-0.005747471125319259,0.018620034194367797
2023-12-15,132.93032836914062,133.91360510923639,131.72856084188126,132.0165831357041,58594000,136.25753784179688,134.0029798235212,133.45458984375,0.004804808822633788,0.018720813619991186
2023-12-18,136.25753784179688,137.4394519740675,132.8607850053577,132.95016964853528,25699800,137.161376953125,133.82419913155692,133.35313960484095,0.025029724318567537,0.02003849803487406
2023-12-19,137.161376953125,137.82682132203928,136.51578573785298,137.06205056459726,20661000,138.7107696533203,134.03135681152344,133.47374398367745,0.006633314572126903,0.019604092890437186
2023-12-20,138.7107696533203,142.10553763734032,138.46246884060355,139.37621401279182,33507300,140.8362274169922,134.73511396135603,133.8809585571289,0.011296129673040722,0.018950560302264014
2023-12-21,140.8362274169922,141.06465992680535,139.51825079333318,139.81322925621407,18101500,141.74996948242188,135.89290727887834,134.48255593436105,0.015322946941928262,0.019074609800338618
2023-12-22,141.74996948242188,142.27636599411244,141.08948083232403,141.16398320036313,18513500,141.84930419921875,137.13441249302454,135.3402579171317,0.006487976014326602,0.017693653327750577
2023-12-26,141.84930419921875,142.96665792446996,141.53147186515343,142.0082052111716,11170100,140.4786834716797,138.49935913085938,136.0801958356585,0.0007007741670743695,0.017634803339732164
2023-12-27,140.4786834716797,142.34591060897586,140.09231985374717,141.85923551433922,17288400,140.3197479248047,139.57769557407923,136.79033769880022,-0.009662512870800666,0.017780852023315252
2023-12-28,140.3197479248047,141.303024555929,139.87082419725482,140.88588102744305,12192500,139.97213745117188,140.15801130022322,136.99110521589006,-0.0011313855095107517,0.011214901976421766
2023-12-29,139.97213745117188,140.47370998040037,138.9491392378536,139.7238366196853,14881000,138.61143493652344,140.5595485142299,137.29545266287667,-0.002477274074202951,0.010489473226907353
2024-01-02,138.61143493652344,139.65927218386082,136.80381300921306,138.6511715510144,20071900,139.406005859375,140.54535784040178,137.6402359008789,-0.0097212383794818,0.010006245456393807
2024-01-03,139.406005859375,140.13103997328284,137.48911574634155,137.65797363177793,18974300,137.10177612304688,140.3410404750279,138.11697387695312,0.005732362003289415,0.009564065784987667
2024-01-04,137.10177612304688,139.67913988502855,137.07198123661422,138.89948681660132,18253300,136.45619201660156,139.67701285226005,138.4057126726423,-0.016528912955532937,0.010973546166670671
2024-01-05,136.45619201660156,137.8665387934094,135.91986893728313,137.41165910690393,15439500,139.57485961914062,138.9065682547433,138.70296369280135,-0.004708794624702084,0.010919088444118687
2024-01-08,139.57485961914062,139.6841125891912,136.94287691575875,137.06205646305762,17645300,141.59103393554688,138.77745056152344,139.17757306780135,0.022854716641657724,0.01222854071475596
2024-01-09,141.59103393554688,141.82940813945595,138.83985705801905,139.10802614303216,19579700,142.8226318359375,138.95906284877233,139.55853707449776,0.014445110830903163,0.011071444349343847
2024-01-10,142.8226318359375,143.5426951064754,141.49174310459878,141.5513328753932,16641900,142.69351196289062,139.36627633231026,139.9629124232701,0.008698276057163667,0.011139940187722132
2024-01-11,142.69351196289062,145.6631951956154,141.2483993866276,143.9101920305069,17471100,143.2596435546875,139.94943019321985,140.24739401681083,-0.0009040575109636739,0.01091172920856277
2024-01-12,143.2596435546875,143.75624518425926,142.38561983701592,143.35895478755444,13998700,143.10073852539062,140.4999498639788,140.42049516950334,0.003967465542120019,0.010253752572322439
2024-01-16,143.10073852539062,144.8487709416046,142.08369624783842,142.45514726369032,19198900,141.91880798339844,141.35694449288505,140.51697867257255,-0.0011092100004856942,0.010156822679128964
2024-01-17,141.91880798339844,142.43527790298106,139.55497946211506,141.93867629128815,17884500,144.00453186035156,142.13731820242745,140.52194322858537,-0.008259430064244344,0.010436935721487822
2024-01-18,144.00453186035156,144.59548895392675,142.37567928148383,142.4650639288118,18876800,146.9642791748047,142.77012852260046,140.77378954206193,0.014696599461271553,0.010713646492418042
2024-01-19,146.9642791748047,147.03379551838088,144.8090300426916,145.3105873548029,27181000,146.7060546875,143.53773498535156,141.24839891706193,0.020553153961316628,0.011768838337441292
2024-01-22,146.7060546875,148.99538084129608,146.57693341892895,147.69925791016107,21829200,147.66946411132812,144.09250967843192,141.7293930053711,-0.0017570561278876795,0.011742838140069583
2024-01-23,147.66946411132812,147.84824859171044,146.1896008460597,146.71599739955627,14113600,149.32810974121094,144.80335998535156,142.37639508928572,0.006566937035286546,0.011131045164845687
2024-01-24,149.32810974121094,150.53981887838341,148.82156640127982,149.2685048179238,19245000,152.59576416015625,145.6702837262835,143.08511679513114,0.011232150396593532,0.011270672885888892
2024-01-25,152.59576416015625,153.70814707763748,150.19221383912398,150.70868383156053,21495100,152.74472045898438,147.02671595982142,144.19183022635323,0.02188237984535024,0.01026152798007008
2024-01-26,152.74472045898438,153.0625527719859,151.76145894517842,151.83097529172323,19494500,153.78761291503906,148.57327488490515,145.3552965436663,0.0009761496306790463,0.009835254495515724
2024-01-29,153.78761291503906,154.1451667501161,151.88066417965544,152.59577184980947,20909300,152.009765625,149.97085789271765,146.37049320765905,0.00682768250791832,0.008875650702885861
2024-01-30,152.009765625,153.98623046062033,151.73662562889228,152.96323229065618,26578900,140.8362274169922,150.69164167131697,147.11468832833427,-0.011560406305423654,0.009861241410127886
2024-01-31,140.8362274169922,144.60046116076612,140.5879265982581,144.4018235367947,43908600,141.74005126953125,149.85309491838728,146.9728022984096,-0.07350539724909733,0.023125380040638393
2024-02-01,141.74005126953125,143.63705807686486,141.29309765523837,142.71338627149655,25526900,142.5643768310547,149.00603594098772,146.90469796316964,0.006417552281225092,0.023204095833865384
2024-02-02,142.5643768310547,142.90207742784477,137.23088063991614,139.93239448377048,42136100,143.9449462890625,148.03978838239397,146.85503605433874,0.005815756055822963,0.023234986935809113
2024-02-05,143.9449462890625,145.67312547842107,142.93188983968503,143.06099596259807,29254400,144.4216766357422,146.80395725795202,146.91533660888672,0.009683831884902405,0.02337709513696151
2024-02-06,144.4216766357422,145.74263867089806,143.53772642034644,144.9679414104424,21517700,145.68304443359375,145.61495099748885,147.09411294119698,0.003311893602171656,0.02324074422315541
2024-02-07,145.68304443359375,146.00087674584566,144.22304960880777,145.12685304223172,21436100,146.21937561035156,144.45715550013952,147.21400669642858,0.008733922962499419,0.023034219799227876
2024-02-08,146.21937561035156,146.60672425027803,145.42481002317268,145.97107481155055,18241300,149.19900512695312,143.6299569266183,147.16079929896765,0.0036814934699025414,0.02236902300832285
2024-02-09,149.19900512695312,149.67078276972947,146.4279593553154,146.94442932923687,21877700,147.7191162109375,144.82463945661272,147.3388671875,0.020377802217824703,0.023017345140002903
2024-02-12,147.7191162109375,149.56647487567028,147.5502734758104,148.5236084245168,17236100,145.3751678466797,145.67879159109933,147.34241376604353,-0.009918892654521283,0.02315726464026746
2024-02-13,145.3751678466797,147.03381560382212,144.12373709565372,145.07721896911178,18138500,146.1399383544922,146.08033316476005,147.06006077357702,-0.015867603492230042,0.023303752461366227
2024-02-14,146.1399383544922,146.82525108162173,144.56570439760185,146.36837087850864,16651800,142.96170043945312,146.39390345982142,146.59893035888672,0.005260668098550747,0.022419067073414373
2024-02-15,142.96170043945312,143.77611935033516,140.91570385141245,143.47817045311078,26724300,140.79649353027344,146.18533543178015,145.90014321463448,-0.021747907867113003,0.022938098773668338
2024-02-16,140.79649353027344,143.49800770290975,140.55813443891583,143.22985372513244,21865100,141.2334747314453,145.4872567313058,144.97220611572266,-0.01514536342617645,0.022857679433680986
2024-02-20,141.2334747314453,142.35479882473894,139.8429964835782,139.9820443083649,18625600,142.8623504638672,144.77498517717635,144.20247105189733,0.003103636960091638,0.02292080565106585
2024-02-21,142.8623504638672,143.00139831132194,140.94547548430683,141.67050960638667,16440800,144.33229064941406,143.86974879673548,144.3471941266741,0.011533212898140244,0.012061043520940659
2024-02-22,144.33229064941406,145.2062991257531,143.03118177807255,145.12684105425365,23024700,144.30250549316406,143.38591657366072,144.53235408238,0.010289206223851544,0.012235751429175204
2024-02-23,144.30250549316406,144.96299419604122,143.80590382697437,143.98468830744434,14519400,137.80694580078125,143.23267909458704,144.65650612967355,-0.00020636515997896065,0.012172945820614418
2024-02-26,137.80694580078125,142.86234651762354,137.79701922447967,142.474997870765,33513000,139.1477813720703,142.04225158691406,144.21807752336775,-0.045013492109397424,0.016978190457100636
2024-02-27,139.1477813720703,139.53513003332552,137.5586501102096,138.46246870483137,22364000,136.4959259033203,141.49740600585938,143.84137071881975,0.009729811247884523,0.017245451446149362
2024-02-28,136.4959259033203,138.33335811960436,135.7113019435236,138.15458879525067,30628700,138.8299560546875,140.88303920200892,143.18514796665735,-0.019057835077220142,0.017449508823037748
2024-02-29,138.8299560546875,138.99879879706955,136.6349852486413,137.40968261019637,35485000,137.14151000976562,140.53967939104353,142.65733228410994,0.01709963235840739,0.018282024089226426
2024-03-01,137.14151000976562,139.04845847886628,137.03722790932866,138.66110980787832,28551500,133.28785705566406,139.722416469029,141.79608263288225,-0.012161972047709746,0.01703311474126138
2024-03-04,133.28785705566406,135.70134854294074,131.95696849827638,135.6119487433549,43571500,132.87071228027344,138.14464024135046,140.76527840750558,-0.028099828810599692,0.018029914401020933
2024-03-05,132.87071228027344,133.10908648507888,130.6558735644434,131.83778770293705,28447600,131.6590118408203,136.51152692522322,139.87210300990515,-0.0031296532527821386,0.01787762604921494
2024-03-06,131.6590118408203,133.82420266578097,131.05315729148174,133.327601073047,23175200,134.32081604003906,135.6332506452288,138.83775111607142,-0.009119394474963016,0.017575761635136147
2024-03-07,134.32081604003906,134.89687575674708,131.7583497781638,132.97998556001946,24107300,135.36367797851562,134.94368416922433,138.22054508754186,0.02021740982255693,0.018474159088820004
2024-03-08,135.36367797851562,138.04036828269224,133.8838146854444,134.1172180790274,26495200,137.99566650390625,134.7819344656808,137.83248683384485,0.0077639636894828445,0.01845259192022942
2024-03-11,137.99566650390625,139.02859124953528,136.13838121514166,136.13838121514166,22536400,138.6710205078125,134.66275024414062,137.60121481759208,0.019443831348970653,0.019339725131618
2024-03-12,138.6710205078125,139.32653823137912,137.2706155684734,137.31033702668464,19019700,139.81321716308594,134.8812517438616,137.3018341064453,0.0048940232763550195,0.01907569667570953
2024-03-13,139.81321716308594,141.2235638728983,139.05837304017373,139.1080362306408,19637000,143.3589324951172,135.81344604492188,136.97904314313615,0.008236736493974828,0.018982024537125185
2024-03-14,143.3589324951172,143.74628109974697,140.5233418746214,141.3328048297638,36117900,141.2036895751953,137.311763218471,136.9116450718471,0.02536037296027116,0.02035820025623971
2024-03-15,141.2036895751953,143.35893858534425,140.1707649706604,142.4352669331707,41039500,147.47080993652344,138.675288609096,137.1542696271624,-0.015033893475701499,0.016501673134878065
2024-03-18,147.47080993652344,151.89056123673592,147.13312447877203,148.35476019656593,47676700,146.9146270751953,140.5538591657366,137.74877166748047,0.04438354536048217,0.01999999546577567
2024-03-19,146.9146270751953,148.60306961691788,146.01080845492217,147.96742012514895,17748400,148.66265869140625,142.20399475097656,138.4929646083287,-0.003771477633895959,0.019017327022724163
2024-03-20,148.66265869140625,148.74211677188956,146.66135470166356,147.7787083842636,17730000,147.7290496826172,143.72785077776228,139.19530051095145,0.011898281682437561,0.018821706782032925
2024-03-21,147.7290496826172,150.27660316481433,147.0040004336908,149.29831255997556,19843900,150.7384796142578,145.0218549455915,139.95155334472656,-0.006280050531902837,0.018469997221500525
2024-03-22,150.7384796142578,151.52310360783267,149.06989007305708,149.21887967151255,19252900,150.12266540527344,146.58260672433036,141.1980263846261,0.020371280652695667,0.016078782495059576
2024-03-25,150.12266540527344,150.4265853577574,147.7886468572479,149.92402778598515,15114700,150.6689453125,147.5488542829241,142.43030875069755,-0.004085315246380672,0.01613591673014616
2024-03-26,150.6689453125,152.15875033896853,150.0035008859537,150.2120802578947,19312700,150.9073028564453,148.90103367396765,143.78816114153182,0.003638890275174722,0.01538410767362757
2024-03-27,150.9073028564453,151.65220528716614,149.1096074151183,151.11091133945177,16622000,151.22509765625,149.39196123395647,144.97291019984655,0.0015819951712738867,0.015217639579270553
2024-03-28,151.22509765625,151.63231456206125,150.30142605314677,150.966870307604,21105600,155.43629455566406,150.00774274553572,146.10586874825614,0.0021058941071061543,0.015312308118418279
2024-04-01,155.43629455566406,155.93289613571412,150.61925316714763,150.79803761660597,24469800,154.81057739257812,150.97540501185827,147.35162789481026,0.027847208992958006,0.015944811592521622
2024-04-02,154.81057739257812,154.9297720816141,152.41696920681449,153.69819466209617,17598100,155.30718994140625,151.98705182756697,148.50445338657923,-0.004025553779923974,0.016281233321552367
2024-04-03,155.30718994140625,155.4859744100271,153.0844096389436,153.86704823591893,17266200,150.9073028564453,152.6397247314453,149.61116572788782,0.003207872208685014,0.016331392728372102
2024-04-04,150.9073028564453,155.11847489887006,150.84771308680024,154.02596042686008,24184800,152.8937225341797,152.75181579589844,150.15033503941126,-0.02833022145736397,0.01806624581912316
2024-04-05,152.8937225341797,153.7875994661611,150.05414549387086,150.649073316628,16297300,155.07876586914062,153.06964111328125,150.98533739362443,0.013163177925352043,0.017360388338424813
2024-04-08,155.07876586914062,155.59026497303606,152.94338479192584,152.96820881290836,16641500,157.06517028808594,153.66556440080916,151.5287628173828,0.014291256035527944,0.013696947731008513
2024-04-09,157.06517028808594,158.8032760745094,155.5753653282944,156.28054634416415,21521500,156.58843994140625,154.49986049107142,152.25380161830358,0.012809003268838826,0.013719272351807666
2024-04-10,156.58843994140625,157.08504160417482,155.1383564178868,156.80694588543082,16339200,159.6971435546875,154.6644526890346,152.81992885044642,-0.003035239103649001,0.013711409290538008
2024-04-11,159.6971435546875,160.02490244508977,156.8565816596134,157.26379862845369,17841700,158.10804748535156,155.36253356933594,153.67479269845145,0.019852701862567157,0.014008548791966955
2024-04-12,158.10804748535156,160.60098249752897,157.52206113208337,158.32158257347933,16989800,155.26747131347656,155.76265607561385,154.20119040352958,-0.009950685616313182,0.013904548237767891
2024-04-15,155.26747131347656,159.73688609456082,155.0886868415919,159.19062125696797,21140900,154.93971252441406,156.38553728376115,154.5686765398298,-0.017966044215037003,0.014943499576375016
2024-04-16,154.93971252441406,156.16134832204972,153.9961724342877,154.58215873546226,15413200,155.813720703125,156.67782156808036,154.8737313406808,-0.0021109301664401503,0.014989136470010765
2024-04-17,155.813720703125,157.6024745493931,155.0737740239414,156.12161126603937,16237800,156.38975524902344,156.7828151157924,155.22418975830078,0.0056409565015373975,0.015017514281087909
2024-04-18,156.38975524902344,157.40778228933868,155.14825146567537,155.85838799253236,14016100,154.66160583496094,156.6863272530692,155.5930938720703,0.0036969436536078426,0.015021195720427472
2024-04-19,154.66160583496094,156.91618137618147,152.86391044082393,156.67780714877986,21479900,156.87644958496094,156.41106523786272,155.53775896344865,-0.011050272515042425,0.013493107097379447
2024-04-22,156.87644958496094,158.10305619927254,154.60202082115646,154.94963286401034,17243900,158.8330841064453,156.00810895647322,155.68532126290458,0.014320579034744041,0.013982520425874116
2024-04-23,158.8330841064453,159.38927557931888,156.89136966287634,157.51212178083006,16115400,160.0050506591797,156.11168561662947,155.93717084612166,0.012472455404625382,0.014308522327289581
2024-04-24,160.0050506591797,160.29307293528493,157.74054844711983,158.00870241467607,19485700,156.87644958496094,156.78848266601562,156.5870099748884,0.007378604774487485,0.01143837368002237
2024-04-25,156.87644958496094,157.20420847456293,151.72967873273606,152.3176503256472,36197800,172.5094757080078,157.0651593889509,156.87149047851562,-0.019553139487345716,0.012744899923233285
2024-04-26,172.5094757080078,175.22091634951357,170.23503176823874,174.79384622449396,56500800,166.7588348388672,159.4502672467913,158.11654118129186,0.099651835341801,0.029076356591783502
2024-04-29,166.7588348388672,170.21519337610644,165.92454766991162,169.6093387320858,35914600,163.52098083496094,160.9315643310547,158.80894579206193,-0.03333521735857714,0.03103975576357293
2024-04-30,163.52098083496094,168.71542953697917,163.38193298755766,166.24236316851517,29420800,164.44467163085938,162.1971893310547,159.3041272844587,-0.0194163865862631,0.03165700795232369
2024-05-01,164.44467163085938,167.6626405057152,163.77921210776898,165.05051107278743,25223200,167.31503295898438,163.27836390904017,159.6432364327567,0.005648760123514007,0.03131998211604963
2024-05-02,167.31503295898438,167.38454930866686,164.56385560131912,165.53719058243047,17041100,167.84141540527344,164.49007088797433,160.30087825230189,0.01745487585373584,0.0313363199875581
2024-05-03,167.84141540527344,168.69557076948902,163.8586608459886,168.38766504505602,22767100,168.6757049560547,165.60955156598772,161.19901711600167,0.003146055898145761,0.030673617819421902
2024-05-06,168.6757049560547,168.7452213009313,166.7488882811883,168.06985038462844,15147900,171.8042755126953,167.29515947614397,162.18015943254744,0.004970701353815166,0.030587914243861206
2024-05-07,171.8042755126953,172.2909505088197,168.84453438859916,168.9637139161899,21102400,169.99667358398438,167.19441659109933,163.3223419189453,0.01854784337469173,0.030754024871817873
2024-05-08,169.99667358398438,170.74057579361528,169.3630094192717,169.58945661024885,14569900,170.413818359375,167.65696498325892,164.29426465715682,-0.010521286058316814,0.031119160905841797
2024-05-09,170.413818359375,171.26797377514256,168.77502387588422,169.98673307395165,11937700,169.132568359375,168.64165605817522,165.41942269461495,0.0024538408110941212,0.030743404557193554
2024-05-10,169.132568359375,170.17543476333674,166.76875501948376,168.5366555250242,18740500,169.73843383789062,169.3113555908203,166.29485974993025,-0.007518463070277814,0.0309173236053683
2024-05-13,169.73843383789062,169.7880970327157,164.63336960450573,164.71978386660297,19648600,170.76144409179688,169.65755571637834,167.07381330217635,0.0035821928584935936,0.030861268265908896
2024-05-14,170.76144409179688,171.60567299836634,169.26171249438895,170.42375859120125,18729500,172.6981964111328,170.074702671596,167.84212711879186,0.006026980635884138,0.0308559677526547
2024-05-15,172.6981964111328,172.8630685243326,170.86076422540185,171.12893336255323,20958200,174.2376251220703,170.64934430803572,168.97225189208984,0.011341859572789659,0.030052951111484615
2024-05-16,174.2376251220703,175.14144364545908,172.86701505069377,173.4132798260978,17247300,176.08497619628906,170.99696568080358,169.09569113595145,0.008913982559914269,0.014209497658387707
2024-05-17,176.08497619628906,176.28858465648682,173.79067939149425,174.35681244986029,16546400,177.2470703125,171.8667231968471,169.76184409005302,0.010602480795548708,0.010441072564511293
2024-05-20,177.2470703125,178.72693355301104,176.02046361193018,176.10487740688396,17495100,178.31971740722656,172.84290204729353,170.74227905273438,0.006599621054072857,0.00799106527029093
2024-05-21,178.31971740722656,178.59782827950428,176.1048782470159,177.18746622861286,14706000,176.79017639160156,174.15535191127233,171.7333537510463,0.006051705637985405,0.007991190594099867
2024-05-22,176.79017639160156,177.6363905213755,175.57846722864608,177.1874516248321,16189400,173.8701629638672,175.1627437046596,172.41014971051897,-0.00857752041033133,0.008106606519190948
2024-05-23,173.8701629638672,178.6872049115101,173.35369301724543,177.5648803607011,14928400,175.13153076171875,175.60684640066964,172.8407745361328,-0.016516830784004455,0.009789512568146716
2024-05-24,175.13153076171875,176.098909756579,174.0092062404227,175.32024180389195,11403600,176.81004333496094,175.95446559361048,173.30190495082311,0.007254653566487468,0.009851461081043723
2024-05-28,176.81004333496094,177.29670321864995,174.48593625775842,174.54554118185376,15655300,176.1942596435547,176.32195390973772,173.65945979527064,0.009584296819320048,0.008998854431988739
2024-05-29,176.1942596435547,177.01862020250041,175.06200848592263,175.60827333282398,15023800,172.38035583496094,176.33756583077567,174.1021445138114,-0.003482741589739158,0.008417868384992642
2024-05-30,172.38035583496094,175.48908689657685,172.0525969396879,175.48908689657685,18826300,172.77764892578125,175.64232090541296,174.24261147635323,-0.021646016256768874,0.010623846957245659
2024-05-31,172.77764892578125,173.23451394686091,169.80796566844623,172.22144235978098,28085200,173.23451232910156,174.85059683663505,174.5029743739537,0.0023047469005150756,0.010347829448334045
2024-06-03,173.23451232910156,174.66472746101607,171.2779006771184,172.6981892321732,20742800,173.93968200683594,174.34264482770647,174.75269426618303,0.0026442274574332014,0.010336859476161522
2024-06-04,173.93968200683594,173.99927177427736,172.04266024953338,173.26429594731727,14066600,175.8665008544922,174.35257611955916,174.97971126011439,0.0040706073417675626,0.010284147865167475
2024-06-05,175.8665008544922,176.7603776874857,174.0985851861043,175.33513349634194,15233900,177.13778686523438,174.45757184709822,175.20601872035436,0.011077511614517865,0.010264650142255232
2024-06-06,177.13778686523438,177.49534060342037,176.0055358868249,176.22402663592112,14255800,174.75413513183594,174.50439235142298,175.41317313058036,0.007228699067561628,0.010178625088377686
2024-06-07,174.75413513183594,178.20055214091818,174.59521895067752,177.24708536413,14716300,175.62911987304688,174.2986602783203,175.31811305454798,-0.013456483653665141,0.01050009905110672
2024-06-10,175.62911987304688,177.45868975619194,173.39186963927978,175.45013196473693,17099800,177.1802978515625,174.7627694266183,175.20254516601562,0.005006947277961915,0.010425740171958292
2024-06-11,177.1802978515625,177.3791615272651,174.4458805867554,176.7129598688821,14402400,178.54251098632812,175.3917192731585,175.12115805489677,0.00883212293973168,0.010587505837857216
2024-06-12,178.54251098632812,181.04823551639575,176.77259866771965,178.73143676848142,18600400,175.73851013183594,176.15000479561942,175.24632481166296,0.007688287869946242,0.010513964941935412
2024-06-13,175.73851013183594,177.49846952158737,175.658961630306,176.83226789014032,15956900,177.3592529296875,176.40698024204798,175.37977818080358,-0.015704948020513143,0.010413117870594282
2024-06-14,177.3592529296875,177.7172135792028,174.8555311299011,174.8555311299011,12361600,177.76693725585938,176.62023053850447,175.53890119280135,0.009222468067105583,0.010519474145627022
2024-06-17,177.76693725585938,178.9004768092494,175.48992027637692,175.977133968316,15272900,175.45013427734375,176.7101091657366,175.6072507585798,0.0022986357883088004,0.01023613580307873
2024-06-18,175.45013427734375,177.89620124099332,174.62483569288585,177.7768709097724,15640300,176.70301818847656,176.80953761509485,175.5540989467076,-0.013032811468091321,0.010818896502529382
2024-06-20,176.70301818847656,177.72718050998978,175.46010127670561,175.7086846590598,16753200,179.23854064941406,176.96295166015625,175.86286054338728,0.007140968664933078,0.009026182879236318
2024-06-21,179.23854064941406,181.47777846659835,177.0510101132299,177.47858138255626,58903200,179.7655487060547,177.2569863455636,176.32435280936105,0.014349061419160591,0.009630839474010935
2024-06-24,179.7655487060547,181.04824743123444,179.20872436768917,180.25277758828716,18198300,184.5283966064453,177.43170601981026,176.79085540771484,0.0029402608095958627,0.009631105997506247
2024-06-25,184.5283966064453,184.6974314659776,180.07874851431123,180.1185303473328,18797000,184.31959533691406,178.6874040876116,177.5471921648298,0.026494775749154487,0.011551544264011218
2024-06-26,184.31959533691406,184.87641966721847,182.94742542932823,183.15622696702985,13375700,185.8011474609375,179.6817387172154,178.15098462785994,-0.0011315400413768328,0.011460354118888365
2024-06-27,185.8011474609375,186.43752025652012,184.39913366725065,184.59303597103306,13025700,182.38063049316406,180.82948303222656,178.76979609898157,0.008037952347472066,0.011483061918513685
2024-06-28,182.38063049316406,185.52272768000066,182.28616760633372,184.66760034870524,23032400,183.444580078125,181.8195539202009,179.31454576764787,-0.018409557823062195,0.012104420304095795
